strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,pair_feasible,hv,best_obj1,best_obj2
heuristic,2,1,10,4.28868,5,0.916667,54,0.918162,0.615663,186.142,20.23,0.478624,9.48616,40.6831,8.13661,7.45856,11.5012,0.976971,0.0411948,17.9277,10.9184,207.92,190.904,4.08,True,True,True,50.7935,0.830608,11.493
heuristic,2,1,11,4.28868,5,0.683333,40,0.893285,0.615401,186.063,20.23,0.549332,10.8876,46.6932,9.33865,6.38141,17.3886,0.92155,0.0555046,15.029,11.4344,207.949,185.757,4.08,True,True,True,50.7935,0.830608,11.493
heuristic,2,1,12,4.28868,9.66667,0.916667,40,0.870272,0.615359,186.05,20.23,0.722225,14.3142,61.3891,6.3506,5.82138,39.5164,0.880615,0.0653675,16.4407,10.6091,207.987,181.005,4.08,True,True,True,50.7935,0.830608,11.493
heuristic,2,1,13,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,True,True,50.8649,0.830608,10.9988
heuristic,2,1,14,4.4,5,0.916667,54,0.918436,0.615673,186.145,20.23,0.479786,9.2686,40.7818,8.15637,7.47667,11.0064,0.974422,0.0412107,17.8084,10.7732,207.921,190.962,4.08,True,True,True,50.8649,0.830608,10.9988
heuristic,2,1,15,3.44096,10.6371,0.672123,78.6974,0.861146,0.615763,186.172,20.23,0.85544,21.1314,72.7124,6.83572,4.59444,102.004,0.857497,0.0926262,32.8113,10.0542,207.981,179.102,4.08,True,True,True,50.8649,0.830608,10.9988
heuristic,2,1,16,3.44096,15.3038,0.672123,78.6974,0.793525,0.615015,185.946,20.23,1.04342,25.775,88.6909,5.79536,3.89519,185.109,0.787715,0.128269,55.8914,5.45437,208.025,165.073,4.08,True,True,True,53.7327,0.793525,10.9988
heuristic,2,1,17,3.44096,5.97046,0.672123,78.6974,0.910257,0.615745,186.167,20.23,0.604199,14.9252,51.3569,8.60184,5.78149,35.9408,0.924362,0.0589511,15.4554,11.9194,207.97,189.306,4.08,True,True,True,53.7327,0.793525,10.9988
heuristic,2,2,18,4.4,5.97046,0.672123,78.6974,0.907245,0.615733,186.163,20.23,0.618138,11.9413,52.5417,8.80028,5.91487,23.5374,0.906928,0.0554386,14.3484,8.95071,207.945,188.657,4.08,True,True,True,53.7327,0.793525,10.9988
heuristic,2,2,19,4.4,5.97046,0.672123,80,0.908256,0.615741,186.166,20.23,0.618068,11.94,52.5358,8.79929,5.9142,23.5294,0.907702,0.0551783,14.3164,8.67926,207.943,188.866,4.08,True,True,True,53.7327,0.793525,10.9988
heuristic,2,2,20,4.4,5.97046,0.672123,64.6974,0.89644,0.615629,186.132,20.23,0.618791,11.9539,52.5973,8.80958,5.92112,23.6121,0.900175,0.0586749,14.4068,9.97716,207.96,186.423,4.08,True,True,True,53.7327,0.793525,10.9988
heuristic,2,2,21,4.4,5.97046,0.905456,64.6974,0.928717,0.615887,186.21,20.23,0.540706,10.4455,45.96,7.6979,6.97011,15.7538,0.956977,0.0444237,17.4524,10.8402,207.893,193.074,4.08,True,True,True,53.7327,0.793525,10.9988
heuristic,2,2,22,4.4,5.97046,0.43879,64.6974,0.850822,0.615628,186.132,20.23,0.712453,13.7633,60.5585,10.143,4.45065,36.0388,0.844163,0.100573,21.3081,6.85233,207.97,176.945,4.08,True,True,True,53.7327,0.793525,10.9988
heuristic,2,2,23,4.4,10.6371,0.672123,64.6974,0.840393,0.615668,186.143,20.23,0.875396,16.9111,74.4087,6.99518,4.70162,66.8521,0.833254,0.0884402,23.7821,7.34212,207.993,174.796,4.08,True,True,True,53.7728,0.793525,10.9988
heuristic,2,2,24,4.4,5,0.672123,64.6974,0.912985,0.615759,186.171,20.23,0.553751,10.6975,47.0688,9.41376,6.32721,16.9217,0.925272,0.0524652,14.6889,10.0545,207.928,189.836,4.08,True,True,True,53.7728,0.793525,10.9988
heuristic,2,2,25,3.385,5,0.672123,64.6974,0.911951,0.615641,186.135,20.23,0.540609,13.5751,45.9517,9.19035,6.17704,26.6035,0.939155,0.0554448,16.0057,13.3918,207.98,189.667,4.08,True,True,True,53.7728,0.793525,10.9988
heuristic,2,2,26,4.4,5,0.672123,78.6974,0.921293,0.615833,186.194,20.23,0.553195,10.6867,47.0216,9.40432,6.32086,16.8708,0.929652,0.0498497,14.6461,8.7233,207.915,191.55,4.08,True,True,True,53.7728,0.793525,10.9988
heuristic,2,3,27,4.4,5,0.672123,50.6974,0.902985,0.615542,186.106,20.23,0.554129,10.7048,47.101,9.4202,6.33153,16.9564,0.921462,0.0549622,14.7149,10.5876,207.938,187.765,4.08,True,True,True,53.7728,0.793525,10.9988
heuristic,2,3,28,4.4,5,0.905456,50.6974,0.91361,0.615612,186.127,20.23,0.48281,9.32701,41.0389,8.20777,7.43178,11.2158,0.971022,0.0419439,17.678,10.6579,207.935,189.971,4.08,True,True,True,53.7728,0.793525,10.9988
heuristic,2,3,29,4.4,9.66667,0.905456,50.6974,0.874193,0.615592,186.121,20.23,0.728312,14.0697,61.9066,6.40413,5.79866,38.4994,0.878573,0.0636938,16.2378,10.4432,207.989,181.823,4.08,True,True,True,53.7728,0.793525,10.9988
heuristic,2,3,30,2.98209,16.8828,0.767043,52.7259,0.777349,0.613621,185.525,20.23,1.0366,29.5467,88.1109,5.21898,4.00318,241.656,0.77683,0.130181,74.8809,8.38008,208.171,161.822,4.08,True,True,True,54.1091,0.777349,10.9988
heuristic,2,3,31,2.98209,16.8828,0.916667,52.7259,0.800768,0.614362,185.749,20.23,0.961332,27.4013,81.7132,4.84003,4.43669,192.746,0.80283,0.107522,57.4631,7.25656,208.144,166.675,4.06,True,True,True,54.1091,0.777349,10.9988
heuristic,2,3,32,2.98209,18.3333,0.916667,52.7259,0.790022,0.61409,185.667,20.23,1.00617,28.6794,85.5245,4.66497,4.27622,220.993,0.788709,0.114996,64.2865,7.68513,208.155,164.447,4.06,True,True,True,54.1815,0.777349,10.9988
heuristic,2,3,33,2.98209,12.2161,0.916667,52.7259,0.837222,0.615104,185.973,20.23,0.798453,22.7587,67.8685,5.55565,5.09268,110.436,0.848458,0.0831179,36.6893,11.1882,208.127,174.248,4.06,True,True,True,54.1958,0.777349,10.9988
heuristic,2,3,34,2.98209,12.2161,0.916667,66.7259,0.865651,0.615712,186.157,20.23,0.798041,22.747,67.8335,5.55279,5.09005,110.266,0.873333,0.0796817,34.7336,12.6238,208.083,180.127,4.06,True,True,True,54.1958,0.777349,10.9988
heuristic,2,3,35,2.98209,12.2161,0.916667,40,0.837252,0.614799,185.881,20.23,0.798445,22.7585,67.8679,5.5556,5.09263,110.433,0.829788,0.0855084,37.0874,12.6073,208.147,174.271,4.06,True,True,True,54.1958,0.777349,10.9988
heuristic,2,4,36,3.99709,12.2161,0.916667,52.7259,0.846005,0.615463,186.082,20.23,0.824377,17.5308,70.072,5.73603,5.25802,67.6544,0.845798,0.0757078,22.9456,9.45457,208.033,175.997,4.08,True,True,True,54.1958,0.777349,10.9988
heuristic,2,4,37,3.99709,12.2161,0.916667,66.7259,0.860572,0.61585,186.199,20.23,0.824132,17.5255,70.0512,5.73432,5.25646,67.594,0.856375,0.0716459,21.2254,10.622,208.013,179.01,4.08,True,True,True,54.1958,0.777349,10.9988
heuristic,2,4,38,3.99709,12.2161,0.916667,40,0.841411,0.615299,186.032,20.23,0.824339,17.53,70.0688,5.73577,5.25779,67.6451,0.842676,0.0788433,23.4721,10.115,208.034,175.042,4.08,True,True,True,54.1958,0.777349,10.9988
heuristic,2,4,39,3.99709,12.2161,0.683333,40,0.80576,0.615062,185.96,20.23,0.93587,19.9017,79.5489,6.5118,4.44973,98.984,0.799344,0.107651,35.6562,7.80457,208.056,167.643,4.06,True,True,True,56.4776,0.777349,10.9988
heuristic,2,4,40,4.4,12.2161,0.683333,40,0.805895,0.61524,186.014,20.23,0.942804,18.2133,80.1384,6.56005,4.4827,83.5153,0.796625,0.105117,30.542,7.79664,208.032,167.652,4.08,True,True,True,57.0112,0.777349,10.9988
heuristic,2,4,41,4.4,16.8828,0.683333,40,0.750724,0.614761,185.869,20.23,1.10818,21.408,94.1952,5.57936,3.81256,135.622,0.743835,0.141662,47.1721,6.3707,208.074,156.206,4.06,True,True,True,62.6362,0.750724,10.9988
heuristic,2,4,42,4.4,16.8828,0.916667,40,0.803107,0.615223,186.009,20.23,0.999099,19.3008,84.9234,5.03018,4.61099,99.3864,0.796255,0.0989702,30.7808,7.912,208.039,167.077,4.08,True,True,True,62.7323,0.750724,10.9988
heuristic,2,4,43,3.385,16.8828,0.683333,40,0.774427,0.613432,185.468,20.23,1.08696,27.2943,92.3913,5.47251,3.73955,216.235,0.778537,0.149172,75.158,8.53622,208.169,161.212,4.06,True,True,True,62.7323,0.750724,10.9988
heuristic,2,4,44,4.4,18.3333,0.683333,40,0.73214,0.61453,185.799,20.23,1.14506,22.1204,97.3297,5.30889,3.62774,149.617,0.725967,0.155043,52.8533,6.66497,208.089,152.35,4.06,True,True,True,64.8292,0.73214,10.9988
