strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,pair_feasible,hv,best_obj1,best_obj2
heuristic,3,1,10,3.77838,5,0.916667,77.2865,0.938487,0.615856,186.201,20.23,0.472378,10.6268,40.1521,8.03042,7.36122,14.245,1.00397,0.0389384,18.4543,9.84882,207.818,195.034,4.1,True,True,True,48.057,0.821474,14.245
heuristic,3,1,11,3.77838,5,0.916667,49.2865,0.899503,0.61554,186.105,20.23,0.472526,10.6301,40.1648,8.03295,7.36354,14.2585,0.976745,0.0414587,18.4945,12.4703,207.948,187.05,4.08,True,True,True,48.4273,0.821474,14.245
heuristic,3,1,12,3.77838,5,0.916667,63.2865,0.931882,0.615834,186.194,20.23,0.47254,10.6305,40.1659,8.03318,7.36375,14.2597,1.00099,0.0404237,18.4973,12.9675,207.87,193.71,4.08,True,True,True,48.4273,0.821474,14.245
heuristic,3,1,13,3.77838,5,0.916667,40,0.872604,0.615429,186.071,20.23,0.47242,10.6277,40.1557,8.03114,7.36188,14.2488,0.956708,0.0416647,18.4697,12.9211,208.01,181.51,4.06,True,True,True,49.6838,0.821474,14.245
heuristic,3,1,14,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,True,True,50.1526,0.821474,10.9988
heuristic,3,1,15,1.82965,10.2164,0.594493,57.2251,0.795863,0.610903,184.703,20.23,0.813295,37.7833,69.1301,6.7666,4.0227,310.039,0.792618,0.135534,135.189,14.7077,208.394,165.853,4.06,False,True,False,50.1526,0.821474,10.9988
heuristic,3,1,16,1.82965,10.2164,0.827827,57.2251,0.806596,0.613215,185.402,20.23,0.702037,32.6145,59.6731,5.84093,4.83528,199.412,0.804852,0.0971781,83.523,17.1673,208.342,168.048,4.04,True,True,True,51.0904,0.806596,10.9988
heuristic,3,1,17,2.84465,10.2164,0.827827,57.2251,0.84997,0.615258,186.02,20.23,0.749632,22.3995,63.7187,6.23692,5.16309,100.437,0.863887,0.0805696,35.9953,12.8818,208.129,176.903,4.06,True,True,True,51.0904,0.806596,10.9988
heuristic,3,2,18,2.84465,10.2164,0.827827,71.2251,0.880846,0.615915,186.218,20.23,0.748788,22.3743,63.6469,6.22989,5.15727,100.098,0.891419,0.0773235,33.8074,14.3579,208.072,183.279,4.06,True,True,True,51.0904,0.806596,10.9988
heuristic,3,2,19,2.84465,10.2164,0.827827,43.2251,0.836189,0.61481,185.884,20.23,0.750022,22.4111,63.7518,6.24016,5.16577,100.594,0.83646,0.0832191,36.553,13.6474,208.158,174.06,4.06,True,True,True,51.3726,0.806596,10.9988
heuristic,3,2,20,2.84465,14.883,0.827827,43.2251,0.821536,0.613792,185.576,20.23,0.933709,27.8998,79.3653,5.3326,4.41447,194.081,0.824373,0.111369,62.6917,8.23394,208.187,171.033,4.06,True,True,True,51.3726,0.806596,10.9988
heuristic,3,2,21,2.84465,5.54971,0.827827,43.2251,0.840926,0.615064,185.961,20.23,0.514686,15.3792,43.7483,7.883,6.52576,32.507,0.856284,0.0511676,19.2549,16.9002,208.106,175.002,4.08,True,True,True,52.3007,0.806596,10.9988
heuristic,3,2,22,3.85965,5.54971,0.827827,43.2251,0.893759,0.615396,186.061,20.23,0.532816,11.7341,45.2894,8.16067,6.75562,19.5904,0.942118,0.0492367,17.3326,12.2712,207.96,185.866,4.08,True,True,True,52.3007,0.806596,10.9988
heuristic,3,2,23,1.82965,5.54971,0.827827,43.2251,0.941656,0.614356,185.747,20.23,0.481462,22.3673,40.9243,7.37413,6.1045,64.3216,0.981657,0.0637754,43.4298,30.9915,208.455,196.293,4.06,True,True,True,52.3007,0.806596,10.9988
heuristic,3,2,24,2.84465,10.2164,0.827827,43.2251,0.836189,0.61481,185.884,20.23,0.750022,22.4111,63.7518,6.24016,5.16577,100.594,0.83646,0.0832191,36.553,13.6474,208.158,174.06,4.06,True,True,True,52.3007,0.806596,10.9988
heuristic,3,2,25,2.84465,5,0.827827,43.2251,0.835925,0.61519,185.999,20.23,0.481585,14.3901,40.9347,8.18694,6.77737,26.6298,0.855013,0.0467667,19.4,17.6546,208.092,173.949,4.06,True,True,True,52.8705,0.806596,10.9988
heuristic,3,2,26,2.84465,5,0.827827,57.2251,0.890412,0.615304,186.033,20.23,0.4815,14.3875,40.9275,8.1855,6.77618,26.6157,0.917805,0.0472085,19.4555,16.7081,208.017,185.221,4.08,True,True,True,52.8705,0.806596,10.9988
heuristic,3,3,27,2.84465,5,0.827827,40,0.825217,0.615267,186.022,20.23,0.481563,14.3894,40.9329,8.18658,6.77707,26.6262,0.839737,0.0463728,19.3703,17.9853,208.109,171.735,4.06,True,True,True,54.2199,0.806596,10.9988
heuristic,3,3,28,2.84465,5,0.916667,40,0.811573,0.615439,186.074,20.23,0.456687,13.6461,38.8184,7.76368,7.11671,22.7094,0.834114,0.0436941,20.282,18.4281,208.109,168.896,4.06,True,True,True,56.6414,0.806596,10.9988
heuristic,3,3,29,2.84465,9.66667,0.916667,40,0.839115,0.614893,185.909,20.23,0.690039,20.6188,58.6533,6.06758,5.56195,78.3375,0.840063,0.0722434,28.4196,14.8683,208.16,174.67,4.06,True,True,True,56.6414,0.806596,10.9988
heuristic,3,3,30,3.51903,8.90294,0.250993,78.9384,0.611509,0.611523,184.89,20.23,0.960912,23.2102,81.6775,9.17421,2.30267,138.233,0.608739,0.33627,121.713,10.4191,208.211,127.323,4.08,False,True,False,56.6414,0.806596,10.9988
heuristic,3,3,31,3.51903,8.90294,0.484327,78.9384,0.828859,0.615498,186.092,20.23,0.863332,20.8533,73.3832,8.24258,3.9921,100.252,0.823454,0.123619,43.0661,5.22748,207.986,172.391,4.08,True,True,True,56.6414,0.806596,10.9988
heuristic,3,3,32,4.4,8.90294,0.484327,78.9384,0.837536,0.615713,186.157,20.23,0.877903,16.9595,74.6217,8.38169,4.05948,67.428,0.827652,0.114818,28.0033,6.12827,207.955,174.17,4.08,True,True,True,56.6414,0.806596,10.9988
heuristic,3,3,33,4.4,8.90294,0.484327,80,0.839193,0.615716,186.158,20.23,0.87776,16.9567,74.6096,8.38033,4.05882,67.3952,0.82925,0.114563,27.8225,6.25228,207.953,174.512,4.08,True,True,True,56.6414,0.806596,10.9988
heuristic,3,3,34,4.4,8.90294,0.484327,64.9384,0.815481,0.61546,186.081,20.23,0.879659,16.9934,74.771,8.39846,4.0676,67.8335,0.806963,0.119073,30.5299,5.17778,207.991,169.613,4.08,True,True,True,56.6414,0.806596,10.9988
heuristic,3,3,35,4.4,13.5696,0.484327,64.9384,0.741834,0.614725,185.859,20.23,1.0887,21.0317,92.5395,6.81961,3.30292,128.595,0.73284,0.17697,53.4039,6.06365,208.055,154.342,4.06,True,True,True,65.6623,0.741834,10.9988
heuristic,3,4,36,3.385,13.5696,0.484327,64.9384,0.705358,0.613305,185.429,20.23,1.0708,26.8886,91.0178,6.70747,3.24861,206.734,0.70469,0.186245,86.9247,8.33853,208.144,146.816,4.08,True,True,True,67.6945,0.705358,10.9988
heuristic,3,4,37,4.4,13.5696,0.484327,78.9384,0.768333,0.614981,185.936,20.23,1.08658,20.9908,92.3595,6.80635,3.2965,127.847,0.759427,0.171997,50.2019,5.36931,208.022,159.83,4.06,True,True,True,67.7269,0.705358,10.9988
heuristic,3,4,38,4.4,13.5696,0.484327,50.9384,0.715383,0.614339,185.742,20.23,1.09047,21.066,92.6904,6.83073,3.30831,129.226,0.707448,0.182164,56.5296,6.66182,208.085,148.86,4.06,True,True,True,69.777,0.705358,10.9988
heuristic,3,4,39,4.4,18.2363,0.484327,50.9384,0.662065,0.612953,185.323,20.23,1.22145,23.5963,103.824,5.69324,2.75739,181.607,0.657013,0.249043,82.6336,8.63348,208.153,137.811,4.06,False,True,False,69.777,0.705358,10.9988
heuristic,3,4,40,4.4,8.90294,0.484327,50.9384,0.796693,0.615201,186.002,20.23,0.881115,17.0215,74.8947,8.41236,4.07433,68.1708,0.790748,0.123965,32.5408,5.52762,208.017,165.725,4.08,True,True,True,70.665,0.705358,10.9988
heuristic,3,4,41,4.4,13.5696,0.71766,50.9384,0.800865,0.615253,186.018,20.23,0.981031,18.9517,83.3876,6.14517,4.41015,94.0912,0.795554,0.10459,31.454,5.91017,208.026,166.601,4.08,True,True,True,70.665,0.705358,10.9988
heuristic,3,4,42,4.4,13.5696,0.250993,50.9384,0.606261,0.611699,184.944,20.23,1.178,22.7569,100.13,7.37902,1.85208,162.908,0.605869,0.480207,135.616,13.6996,208.254,126.256,4.06,False,True,False,70.665,0.705358,10.9988
heuristic,3,4,43,3.385,13.5696,0.484327,50.9384,0.72299,0.612762,185.265,20.23,1.0736,26.9589,91.2557,6.72501,3.2571,208.359,0.727366,0.189719,90.8757,9.3174,208.183,150.514,4.08,True,True,True,70.665,0.705358,10.9988
heuristic,3,4,44,4.4,13.5696,0.484327,64.9384,0.741834,0.614725,185.859,20.23,1.0887,21.0317,92.5395,6.81961,3.30292,128.595,0.73284,0.17697,53.4039,6.06365,208.055,154.342,4.06,True,True,True,70.665,0.705358,10.9988
