strategy,seed,round,trial,x1,x2,branin,rejected_before,feasible,hv,best_branin
random,5,0,0,7.0750439,12.119112,135.83715,0,True,182.42813,135.83715
random,5,0,1,2.7298834,4.2870207,3.9859791,0,True,314.2793,3.9859791
random,5,0,2,-4.1910395,5.7505332,89.651978,0,True,314.2793,3.9859791
random,5,0,3,1.1270981,0.67912791,27.746603,0,True,314.2793,3.9859791
random,5,0,4,-4.2686343,14.987642,5.9030925,0,True,314.2793,3.9859791
random,5,0,5,4.7855367,3.517653,15.434851,0,True,314.2793,3.9859791
random,5,0,6,1.5242133,14.612793,125.76314,0,True,314.2793,3.9859791
random,5,0,7,8.4651641,12.663466,122.84172,0,True,314.2793,3.9859791
random,5,0,8,0.88606997,7.3953453,23.385358,0,True,314.2793,3.9859791
random,5,1,9,5.1503403,0.91204069,14.173037,0,True,314.2793,3.9859791
random,5,1,10,3.3339418,4.0717741,4.3463335,0,True,314.2793,3.9859791
random,5,1,11,8.1947676,0.96321656,7.2391904,0,True,314.2793,3.9859791
random,5,1,12,5.187723,13.051328,154.37087,0,True,314.2793,3.9859791
random,5,1,13,-1.5902221,13.431724,30.736092,0,True,314.2793,3.9859791
random,5,1,14,8.082932,0.27775827,9.5054732,0,True,314.2793,3.9859791
random,5,1,15,5.6124335,0.017995254,18.773517,0,True,314.2793,3.9859791
random,5,1,16,2.5504595,6.5500058,16.231602,0,True,314.2793,3.9859791
random,5,1,17,-1.9512075,4.8741397,28.742728,0,True,314.2793,3.9859791
random,5,2,18,7.09323,4.7467813,29.12525,0,True,314.2793,3.9859791
random,5,2,19,-2.7644212,10.47768,1.8995807,0,True,316.3657,1.8995807
random,5,2,20,1.7281615,11.984092,78.196514,0,True,316.3657,1.8995807
random,5,2,21,-1.4672531,4.7967698,25.558501,0,True,316.3657,1.8995807
random,5,2,22,6.9981929,7.6060221,58.431141,0,True,316.3657,1.8995807
random,5,2,23,2.595775,3.5429119,2.4390821,0,True,316.3657,1.8995807
random,5,2,24,-4.7819558,13.998359,17.254042,0,True,316.3657,1.8995807
random,5,2,25,-3.7126131,12.673902,2.9525438,0,True,316.3657,1.8995807
random,5,2,26,0.51821108,14.265345,100.3419,0,True,316.3657,1.8995807
random,5,3,27,0.99137892,14.046631,105.45988,0,True,316.3657,1.8995807
random,5,3,28,3.3423966,3.6020299,2.776552,0,True,316.3657,1.8995807
random,5,3,29,6.1213251,10.115846,100.79396,0,True,316.3657,1.8995807
random,5,3,30,5.2630782,6.9573654,48.149225,0,True,316.3657,1.8995807
random,5,3,31,-1.6716716,9.6141021,9.3841413,0,True,316.3657,1.8995807
random,5,3,32,-3.3936576,10.383334,6.9795819,0,True,316.3657,1.8995807
random,5,3,33,4.530802,5.6476879,25.962795,0,True,316.3657,1.8995807
random,5,3,34,6.9778502,2.9103821,20.355837,0,True,316.3657,1.8995807
random,5,3,35,0.85688371,11.969008,68.675017,0,True,316.3657,1.8995807
random,5,4,36,0.70713056,10.698868,50.474003,0,True,316.3657,1.8995807
random,5,4,37,4.1877671,14.115015,161.80298,0,True,316.3657,1.8995807
random,5,4,38,9.8751508,10.855144,64.940702,0,True,316.3657,1.8995807
random,5,4,39,7.1326571,2.2929753,17.491761,0,True,316.3657,1.8995807
random,5,4,40,5.6933539,12.714366,152.266,0,True,316.3657,1.8995807
random,5,4,41,1.0183862,8.2987506,29.369262,0,True,316.3657,1.8995807
random,5,4,42,2.1923163,14.377845,130.88444,0,True,316.3657,1.8995807
random,5,4,43,-0.2408324,6.0312679,19.454249,0,True,316.3657,1.8995807
random,5,4,44,-4.9862032,6.302768,130.2069,0,True,316.3657,1.8995807
