seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
3,1,12,4.4,12.9702,0.680098,47.706,0.795883,0.615193,186,20.23,0.97658,18.8658,83.0093,6.40001,4.35263,92.8164,0.79061,0.108524,32.354,5.95123,208.031,165.568,4.08,True,0.0255708,0.746538,184.986,0.0382891
3,1,13,4.4,12.2835,0.695785,78.7232,0.84963,0.615709,186.156,20.23,0.936993,18.101,79.6444,6.48384,4.51136,81.9805,0.840493,0.0914833,24.42,7.8073,207.96,176.689,4.08,True,0.0255708,0.746538,184.986,0.0382891
3,1,14,4.4,18.3333,0.916667,66.1071,0.816802,0.615553,186.109,20.23,1.04453,20.1785,88.7853,4.84284,4.43927,113.571,0.808279,0.0974023,30.5476,6.34882,208.004,169.898,4.08,True,0.0258441,0.746538,184.986,0.0382891
3,1,15,4.4,5,0.914346,56.0531,0.921909,0.615701,186.154,20.23,0.480415,9.28075,40.8353,8.16706,7.46753,11.0497,0.975687,0.0410339,17.7851,10.9309,207.911,191.675,4.08,True,0.0258441,0.746538,184.986,0.0382891
3,1,16,4.4,16.8314,0.671069,80,0.800213,0.615436,186.073,20.23,1.10884,21.4208,94.2515,5.59975,3.75781,135.866,0.790385,0.131892,39.9569,4.66232,207.987,166.434,4.06,True,0.0258441,0.746538,184.986,0.0382891
3,1,17,1.93259,5,0.81728,80,0.901838,0.616356,186.352,20.23,0.456251,20.067,38.7813,7.75627,6.33905,49.0611,0.928482,0.0546486,31.3405,23.0446,208.133,187.702,4.08,True,0.0258441,0.746538,184.986,0.0382891
3,2,18,4.4,5,0.659149,80,0.919943,0.615824,186.191,20.23,0.557504,10.77,47.3878,9.47757,6.24713,17.2681,0.926626,0.0505983,14.4226,8.33813,207.918,191.273,4.08,True,0.0258441,0.746538,184.986,0.0382891
3,2,19,4.4,11.6659,0.916667,40,0.850248,0.615382,186.057,20.23,0.80958,15.6396,68.8143,5.89876,5.4072,52.8788,0.852988,0.074392,19.7023,9.73016,208.005,176.856,4.08,True,0.0260205,0.746538,184.986,0.0382891
3,2,20,4.4,11.5577,0.544231,40,0.777445,0.615008,185.944,20.23,0.98872,19.1003,84.0412,7.27145,3.95735,96.3211,0.770549,0.133552,40.0265,6.09977,208.051,161.748,4.06,True,0.0261216,0.746538,184.986,0.0382891
3,2,21,4.4,18.3333,0.839696,40,0.77614,0.61504,185.954,20.23,1.08182,20.8988,91.9548,5.01572,4.21168,126.173,0.764996,0.117139,38.6553,6.10671,208.056,161.481,4.06,True,0.0264528,0.746538,184.986,0.0382891
3,2,22,4.4,8.44635,0.916667,40,0.884883,0.615284,186.027,20.23,0.666991,12.8851,56.6942,6.71228,6.15292,29.5707,0.901773,0.0592214,16.7387,11.0617,207.962,184.022,4.08,True,0.0265689,0.746538,184.986,0.0382891
3,2,23,4.4,5,0.54243,40,0.873642,0.615415,186.067,20.23,0.600878,11.6079,51.0746,10.2149,5.54089,21.6202,0.88215,0.0719678,13.7946,9.60144,207.966,181.688,4.08,True,0.0265961,0.746538,184.986,0.0382891
3,2,24,4.4,15.0639,0.916667,40,0.818886,0.615307,186.034,20.23,0.937778,18.1162,79.7111,5.29152,4.85056,82.1867,0.81459,0.0903052,26.796,9.05564,208.028,170.351,4.08,True,0.0268028,0.746538,184.986,0.0382891
3,2,25,4.4,12.4237,0.534056,40,0.759796,0.61482,185.887,20.23,1.02802,19.8595,87.3818,7.03351,3.75629,108.27,0.753827,0.147137,45.5555,6.27114,208.065,158.087,4.06,True,0.0268028,0.746538,184.986,0.0382891
3,2,26,4.4,9.48468,0.522745,40,0.802563,0.615209,186.005,20.23,0.894535,17.2808,76.0355,8.01666,4.19067,71.3334,0.79436,0.120546,32.8852,6.6169,208.03,166.957,4.06,True,0.0268028,0.746538,184.986,0.0382891
3,3,27,1.5,5,0.916667,80,0.933101,0.616052,186.26,20.23,0.40948,23.2039,34.8058,6.96117,6.38107,58.874,0.975172,0.0598142,47.0953,27.0069,208.286,194.352,4.06,True,0.0268028,0.746538,184.986,0.0382891
3,3,28,3.45979,16.6401,0.916667,40,0.811258,0.614671,185.842,20.23,0.969288,23.8134,82.3895,4.95125,4.53865,146.78,0.813862,0.104438,44.6432,8.30111,208.109,168.83,4.06,True,0.0268255,0.746538,184.986,0.0382891
3,3,29,2.87627,5,0.916667,80,0.913028,0.615789,186.18,20.23,0.457167,13.5103,38.8592,7.77184,7.12419,22.2829,0.947483,0.0413654,20.2275,13.0204,207.821,189.746,4.1,True,0.0268255,0.746538,184.986,0.0382891
3,3,30,1.5,10.5348,0.916667,80,0.889112,0.612965,185.326,20.23,0.65183,36.937,55.4055,5.2593,4.82103,237.48,0.895925,0.100347,115.207,11.1904,208.321,185.221,4.06,True,0.0268255,0.746538,184.986,0.0382891
3,3,31,3.65959,15.1091,0.706286,40,0.787156,0.614424,185.768,20.23,1.03199,23.9696,87.7189,5.80572,4.1005,158.33,0.788445,0.125704,52.7691,6.94008,208.109,163.814,4.06,True,0.0268255,0.746538,184.986,0.0382891
3,3,32,3.11161,14.0055,0.916667,80,0.874632,0.615769,186.174,20.23,0.867698,23.703,73.7543,5.26608,4.82724,130.18,0.879121,0.0846162,35.611,11.9225,208.003,181.926,4.06,True,0.0268255,0.746538,184.986,0.0382891
3,3,33,2.63967,5,0.916667,40,0.831668,0.61528,186.026,20.23,0.452043,14.5562,38.4236,7.68473,7.04433,25.5767,0.858367,0.0453012,20.891,20.1029,208.163,173.123,4.06,True,0.0287223,0.746538,184.986,0.0382891
3,3,34,3.54575,18.3333,0.868847,40,0.791322,0.614384,185.755,20.23,1.04964,25.1623,89.219,4.86649,4.22824,177.463,0.793701,0.11848,53.0511,7.05865,208.12,164.69,4.06,True,0.0287223,0.746538,184.986,0.0382891
3,3,35,3.32522,14.0636,0.916667,40,0.828017,0.614887,185.908,20.23,0.877627,22.4341,74.5983,5.30435,4.86232,117.949,0.826926,0.0924008,37.6626,10.5406,208.109,172.318,4.06,True,0.0287223,0.746538,184.986,0.0382891
3,4,36,1.68735,5,0.916667,40,1.02527,0.614311,185.733,20.23,0.41988,21.1513,35.6898,7.13795,6.54312,50.1613,1.10118,0.0617196,47.9716,35.0584,208.575,213.846,4.04,True,0.0287223,0.746538,184.986,0.0382891
3,4,37,3.37627,5,0.916667,41.9569,0.856267,0.615413,186.067,20.23,0.466569,11.7462,39.6584,7.93167,7.2707,17.1902,0.925485,0.0412579,19.1196,14.6312,208.017,178.119,4.06,True,0.0288689,0.746538,184.986,0.0382891
3,4,38,4.4,17.6267,0.759239,51.5029,0.768364,0.615037,185.953,20.23,1.09603,21.1733,93.1626,5.28532,4.01282,131.211,0.761679,0.124694,40.5575,5.65905,208.046,159.855,4.06,True,0.0289804,0.746538,184.986,0.0382891
3,4,39,4.4,16.2713,0.835687,50.7467,0.798275,0.615245,186.016,20.23,1.01934,19.6917,86.6436,5.32495,4.44999,105.549,0.792881,0.102342,32.1175,5.91736,208.032,166.067,4.08,True,0.0290723,0.746538,184.986,0.0382891
3,4,40,3.55571,5,0.916667,64.178,0.930838,0.615875,186.206,20.23,0.46942,11.2216,39.9007,7.98014,7.31513,15.7848,1.00244,0.0405812,18.8304,13.8476,207.867,193.49,4.08,True,0.0290723,0.746538,184.986,0.0382891
3,4,41,4.4,17.0229,0.805902,51.5154,0.786238,0.615177,185.995,20.23,1.06044,20.4858,90.1375,5.29506,4.2673,118.84,0.780145,0.110663,35.5827,5.52102,208.036,163.566,4.06,True,0.0291348,0.746538,184.986,0.0382891
3,4,42,2.29972,5,0.868989,40,0.91385,0.615037,185.953,20.23,0.455836,16.8482,38.7461,7.74922,6.73399,34.5529,0.964573,0.0502066,22.6976,23.6651,208.29,190.346,4.06,True,0.0291348,0.746538,184.986,0.0382891
3,4,43,4.4,15.4637,0.855587,50.1417,0.808675,0.615291,186.03,20.23,0.981261,18.9562,83.4072,5.39373,4.6148,94.1575,0.804005,0.0957855,29.3594,6.77453,208.028,168.227,4.08,True,0.0291914,0.746538,184.986,0.0382891
3,4,44,4.4,18.054,0.737267,51.9036,0.757923,0.614945,185.925,20.23,1.11576,21.5545,94.8397,5.25313,3.87296,138.425,0.750844,0.133384,43.668,5.80086,208.052,157.687,4.06,True,0.0292504,0.746538,184.986,0.0382891
