seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
4,1,10,4.4,14.1044,0.753684,40,0.799852,0.615204,186.003,20.23,0.983431,18.9981,83.5917,5.92664,4.46682,94.7837,0.790844,0.105434,31.9799,7.45876,208.038,166.4,4.08,True,0.0223038,0.769689,185.067,0.0506835
4,1,11,1.7619,5,0.916667,80,0.9391,0.616374,186.357,20.23,0.422742,20.3945,35.933,7.18661,6.58772,46.9535,0.982918,0.0536997,33.9354,24.5056,208.179,195.501,4.08,True,0.0223038,0.769689,185.067,0.0506835
4,1,12,4.4,15.9618,0.916667,80,0.855343,0.615739,186.165,20.23,0.967766,18.6955,82.2601,5.15357,4.72411,90.326,0.846388,0.0825349,22.9256,7.6941,207.961,177.878,4.08,True,0.0223291,0.769689,185.067,0.0506835
4,1,13,4.4,5,0.580607,80,0.908789,0.615734,186.164,20.23,0.584894,11.2991,49.716,9.9432,5.77309,19.9404,0.907775,0.0577343,12.9082,8.84675,207.94,188.973,4.08,True,0.0223291,0.769689,185.067,0.0506835
4,1,14,4.4,13.4669,0.622959,80,0.82308,0.615615,186.128,20.23,1.0247,19.7954,87.0996,6.46767,4.0291,107.224,0.813114,0.114995,32.6074,4.98866,207.967,171.174,4.08,True,0.0223291,0.769689,185.067,0.0506835
4,1,15,3.34646,10.8451,0.712644,53.8045,0.824146,0.615101,185.972,20.23,0.845136,21.4664,71.8365,6.62387,4.72046,103.996,0.826617,0.0948382,37.0982,8.55007,208.077,171.485,4.06,True,0.0226534,0.769689,185.067,0.0506835
4,1,16,4.4,9.90583,0.786021,80,0.882497,0.615887,186.21,20.23,0.787307,15.2093,66.9211,6.75572,5.31014,48.6332,0.875497,0.0660293,15.3223,8.81978,207.966,183.529,4.08,True,0.0227444,0.769689,185.067,0.0506835
4,1,17,1.5,5,0.916667,40,1.00395,0.613679,185.542,20.23,0.410244,23.2471,34.8707,6.97414,6.39297,59.2039,1.06846,0.0640134,61.2006,36.4993,208.639,209.464,4.04,True,0.0227444,0.769689,185.067,0.0506835
4,2,18,4.4,15.0335,0.838555,60.883,0.82253,0.615515,186.097,20.23,0.97415,18.8188,82.8028,5.50788,4.61866,92.1253,0.815311,0.0920863,27.7162,6.9412,208.01,171.095,4.08,True,0.0228502,0.769689,185.067,0.0506835
4,2,19,4.4,11.2254,0.916667,62.4898,0.865921,0.615797,186.183,20.23,0.791395,15.2883,67.2686,5.99254,5.49316,49.3948,0.863138,0.0665896,17.726,9.91331,208.001,180.113,4.08,True,0.0229912,0.769689,185.067,0.0506835
4,2,20,4.4,13.9724,0.671816,61.1771,0.799494,0.615356,186.049,20.23,1.02152,19.7338,86.8289,6.21429,4.17486,106.227,0.791286,0.112585,34.1187,5.09073,208.015,166.306,4.08,True,0.0229968,0.769689,185.067,0.0506835
4,2,21,4.4,13.2563,0.874981,61.7892,0.843158,0.615671,186.145,20.23,0.89063,17.2054,75.7036,5.71075,4.9968,70.4034,0.83722,0.079091,22.543,8.41597,208.008,175.383,4.08,True,0.0231661,0.769689,185.067,0.0506835
4,2,22,4.22155,8.54529,0.916667,64.5271,0.897381,0.615609,186.126,20.23,0.669147,13.4731,56.8775,6.656,6.10134,32.436,0.903092,0.0555598,16.9088,10.2699,207.972,186.63,4.08,True,0.0231661,0.769689,185.067,0.0506835
4,2,23,4.4,5,0.58461,61.4929,0.894594,0.615641,186.136,20.23,0.584489,11.2913,49.6816,9.93632,5.80888,19.899,0.898902,0.0616524,13.0892,10.089,207.958,186.038,4.08,True,0.0231661,0.769689,185.067,0.0506835
4,2,24,4.4,12.323,0.665461,61.7389,0.816869,0.615463,186.082,20.23,0.955831,18.4649,81.2456,6.593,4.38738,87.0251,0.80917,0.102142,29.4419,5.995,208.005,169.913,4.08,True,0.0231848,0.769689,185.067,0.0506835
4,2,25,4.4,15.0157,0.65711,60.6866,0.782519,0.615233,186.012,20.23,1.06373,20.5494,90.4174,6.02152,3.9568,119.95,0.773953,0.125324,38.9423,5.27127,208.025,162.783,4.06,True,0.0232371,0.769689,185.067,0.0506835
4,2,26,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,0.0232371,0.769689,185.067,0.0422252
4,3,27,4.4,7.94176,0.878649,40,0.88573,0.615282,186.027,20.23,0.655654,12.666,55.7306,7.01741,6.16584,28.0883,0.903218,0.0590074,16.5162,11.0334,207.96,184.196,4.08,True,0.0232849,0.769689,185.067,0.0422252
4,3,28,3.52282,18.3333,0.916667,40,0.798671,0.61451,185.793,20.23,1.02422,24.7129,87.059,4.74867,4.35295,167.036,0.801074,0.112375,49.4936,6.89448,208.115,166.216,4.06,True,0.0232957,0.769689,185.067,0.0422252
4,3,29,3.21987,18.3333,0.826417,54.5098,0.768422,0.614153,185.686,20.23,1.05751,27.9167,89.8883,4.903,4.05192,220.08,0.765351,0.125615,64.9023,7.42984,208.132,159.933,4.06,True,0.0235992,0.768422,185.067,0.0422252
4,3,30,4.4,13.0246,0.865482,40,0.82962,0.615352,186.048,20.23,0.886265,17.121,75.3325,5.78386,5.00582,69.3732,0.827154,0.0853862,24.1364,9.31907,208.02,172.578,4.08,True,0.0236899,0.768422,185.067,0.0422252
4,3,31,4.4,10.2681,0.869384,40,0.858205,0.615384,186.058,20.23,0.769695,14.8691,65.4241,6.37161,5.53937,45.442,0.863168,0.0713368,18.0725,9.86089,207.995,178.503,4.08,True,0.023722,0.768422,185.067,0.0422252
4,3,32,2.82369,14.2155,0.753221,80,0.850967,0.614976,185.934,20.23,0.943649,28.4061,80.2102,5.64246,4.25002,203.331,0.857402,0.111851,61.9194,5.76645,208.049,177.043,4.08,True,0.023722,0.768422,185.067,0.0422252
4,3,33,4.4,18.3333,0.916667,40,0.79092,0.61515,185.987,20.23,1.0449,20.1856,88.8168,4.84455,4.44084,113.692,0.782329,0.105997,34.1444,6.97728,208.047,164.549,4.06,True,0.0238793,0.768422,185.067,0.0422252
4,3,34,3.68837,15.543,0.678866,51.2733,0.75441,0.614459,185.778,20.23,1.05731,24.3663,89.8717,5.78215,3.92531,167.63,0.746744,0.133074,55.0737,6.69668,208.094,156.988,4.06,True,0.0259988,0.75441,185.067,0.0422252
4,3,35,4.4,6.47636,0.883643,40,0.898918,0.615419,186.068,20.23,0.576066,11.1285,48.9656,7.56067,6.68093,19.051,0.932681,0.0511478,17.0475,11.5425,207.945,186.925,4.08,True,0.0259988,0.75441,185.067,0.0422252
4,4,36,4.16624,18.3333,0.826598,50.559,0.769495,0.614974,185.934,20.23,1.08226,22.0804,91.9922,5.01776,4.14767,140.901,0.764062,0.117836,41.5682,5.79252,208.056,160.098,4.06,True,0.026163,0.75441,185.067,0.0422252
4,4,37,3.97115,18.3333,0.77877,48.8422,0.750886,0.614653,185.837,20.23,1.09757,23.4927,93.2931,5.08872,3.96294,161.758,0.743896,0.129883,49.6414,6.34532,208.08,156.245,4.06,True,0.0267521,0.750886,185.067,0.0422252
4,4,38,4.4,5,0.916667,80,0.93879,0.615893,186.212,20.23,0.479614,9.26527,40.7672,8.15344,7.47398,10.9945,0.98859,0.0382891,17.7726,8.25269,207.838,195.116,4.08,True,0.0267521,0.750886,185.067,0.0382891
4,4,39,1.5,5,0.487147,80,0.911875,0.613269,185.418,20.23,0.542047,30.716,46.074,9.21481,4.48896,136.564,0.923203,0.118725,115.1,11.2722,208.292,189.936,4.06,True,0.0267521,0.750886,185.067,0.0382891
4,4,40,3.75117,13.0912,0.799717,40,0.818086,0.615064,185.961,20.23,0.907509,20.5638,77.1382,5.89235,4.71221,102.477,0.810949,0.0970701,34.2828,9.5401,208.069,170.218,4.06,True,0.0267746,0.750886,185.067,0.0382891
4,4,41,2.50272,5,0.531863,80,0.902313,0.616133,186.284,20.23,0.570219,19.3663,48.4686,9.69372,5.15573,57.1091,0.90391,0.0786189,32.3268,16.5119,208.015,187.695,4.1,True,0.0267746,0.750886,185.067,0.0382891
4,4,42,4.3115,18.3333,0.859457,50.018,0.780959,0.61511,185.975,20.23,1.07216,21.1373,91.1335,4.97092,4.27229,127.917,0.775399,0.110974,37.1879,5.65297,208.045,162.475,4.06,True,0.026843,0.750886,185.067,0.0382891
4,4,43,3.90799,18.3333,0.752567,48.9354,0.74271,0.614489,185.787,20.23,1.10697,24.0769,94.0923,5.13231,3.8624,171.358,0.733931,0.136565,53.7994,6.62235,208.091,154.551,4.06,True,0.0280512,0.74271,185.067,0.0382891
4,4,44,4.05991,18.3333,0.803338,49.5938,0.759711,0.614821,185.888,20.23,1.08943,22.8089,92.6019,5.05101,4.05767,151.348,0.754056,0.123669,45.499,6.05006,208.067,158.071,4.06,True,0.0281074,0.74271,185.067,0.0382891
