strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
heuristic,6,0,0,3.06068,9.57694,0.496045,54.9799,0.792619,0.614051,185.655,20.23,0.888295,24.6694,75.5051,7.88405,3.91084,144.359,0.789846,0.138166,65.7516,7.56349,208.127,164.965,4.08,True,True,0.014605,0.792619,185.655,0.138166
heuristic,6,0,1,3.06068,9.57694,0.729378,54.9799,0.841816,0.615199,186.002,20.23,0.770418,21.3958,65.4855,6.83783,4.98737,94.1784,0.851312,0.0861529,35.2576,10.8491,208.101,175.183,4.06,True,True,0.0172432,0.792619,185.655,0.0861529
heuristic,6,0,2,4.07568,9.57694,0.729378,54.9799,0.847976,0.615504,186.094,20.23,0.792461,16.5271,67.3592,7.03348,5.13006,57.8018,0.84644,0.0787571,22.1394,8.96115,208.019,176.395,4.08,True,True,0.0175727,0.792619,185.655,0.0787571
heuristic,6,0,3,4.07568,9.57694,0.729378,68.9799,0.863971,0.615862,186.202,20.23,0.791768,16.5127,67.3002,7.02732,5.12557,57.6501,0.85894,0.0746507,20.2833,10.3173,207.996,179.702,4.08,True,True,0.01769,0.792619,185.655,0.0746507
heuristic,6,0,4,4.07568,14.2436,0.729378,68.9799,0.815009,0.615538,186.104,20.23,0.994287,20.7363,84.5144,5.93349,4.32776,114.167,0.806875,0.103519,33.9117,5.86866,208.003,169.524,4.08,True,True,0.0186188,0.792619,185.655,0.0746507
heuristic,6,0,5,4.07568,5,0.729378,68.9799,0.927049,0.615837,186.195,20.23,0.531182,11.078,45.1505,9.03009,6.58635,17.4075,0.950765,0.0483123,15.9039,11.2377,207.907,192.74,4.08,True,True,0.0186188,0.792619,185.655,0.0483123
heuristic,6,0,6,4.07568,5,0.729378,80,0.929632,0.615872,186.205,20.23,0.530771,11.0695,45.1155,9.02311,6.58126,17.3672,0.95481,0.0465216,15.8799,8.98264,207.89,193.261,4.08,True,True,0.0186188,0.792619,185.655,0.0465216
heuristic,6,0,7,4.07568,5,0.916667,80,0.937495,0.615868,186.204,20.23,0.476051,9.92826,40.4644,8.09287,7.41847,12.5305,0.997787,0.0383891,18.0834,8.86275,207.823,194.833,4.08,True,True,0.0186188,0.792619,185.655,0.0383891
heuristic,6,0,8,4.07568,9.66667,0.916667,80,0.898432,0.615756,186.17,20.23,0.718256,14.9795,61.0518,6.3157,5.78939,43.0373,0.896217,0.0570641,16.6062,9.4825,207.97,186.847,4.08,True,True,0.0186188,0.792619,185.655,0.0383891
heuristic,6,1,9,4.4,5,0.916667,80,0.93879,0.615893,186.212,20.23,0.479614,9.26527,40.7672,8.15344,7.47398,10.9945,0.98859,0.0382891,17.7726,8.25269,207.838,195.116,4.08,True,True,0.0186188,0.792619,185.655,0.0382891
heuristic,6,1,10,4.4,5,0.916667,66,0.935339,0.615778,186.177,20.23,0.479767,9.26823,40.7802,8.15605,7.47638,11.0051,0.982239,0.0397429,17.7999,10.7213,207.873,194.432,4.08,True,True,0.0186188,0.792619,185.655,0.0382891
heuristic,6,1,11,3.385,5,0.916667,80,0.926848,0.615792,186.181,20.23,0.466551,11.7155,39.6569,7.93137,7.27043,17.0997,0.980641,0.0392176,19.0451,10.5776,207.799,192.598,4.1,True,True,0.0186188,0.792619,185.655,0.0382891
heuristic,6,1,12,4.4,5,0.683333,80,0.923248,0.615852,186.199,20.23,0.549399,10.6134,46.6989,9.33978,6.38218,16.5258,0.93318,0.0488762,14.8178,8.40082,207.909,191.952,4.08,True,True,0.0186188,0.792619,185.655,0.0382891
heuristic,6,1,13,4.4,9.66667,0.916667,80,0.896713,0.61573,186.162,20.23,0.723538,13.9774,61.5007,6.36214,5.83196,37.7472,0.892812,0.0559236,16.2936,8.77823,207.965,186.484,4.08,True,True,0.0186188,0.792619,185.655,0.0382891
heuristic,6,1,14,4.4,5,0.916667,73,0.940475,0.615833,186.194,20.23,0.479708,9.26709,40.7752,8.15504,7.47545,11.001,0.986585,0.0389064,17.8106,9.41348,207.853,195.481,4.08,True,True,0.0186188,0.792619,185.655,0.0382891
heuristic,6,1,15,3.96555,5.11861,0.902512,73.0801,0.941502,0.615864,186.203,20.23,0.485906,10.4152,41.302,8.06899,7.28236,14.0752,0.998573,0.0402188,18.0599,10.3301,207.844,195.686,4.08,True,True,0.0186188,0.792619,185.655,0.0382891
heuristic,6,1,16,3.96555,9.78528,0.902512,73.0801,0.889368,0.615836,186.194,20.23,0.727226,15.5878,61.8143,6.31707,5.70123,47.1854,0.888111,0.0604989,16.5862,10.3913,207.992,184.982,4.08,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,1,17,3.96555,5,0.902512,73.0801,0.941616,0.61587,186.205,20.23,0.47864,10.2594,40.6844,8.13687,7.34362,13.4532,1.00198,0.0396701,18.0882,10.314,207.84,195.706,4.08,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,2,18,3.96555,5,0.902512,80,0.937275,0.615852,186.199,20.23,0.47852,10.2569,40.6742,8.13483,7.34178,13.4431,0.997096,0.0389767,18.0593,9.05333,207.821,194.786,4.08,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,2,19,3.96555,5,0.916667,80,0.936602,0.61586,186.202,20.23,0.474728,10.1756,40.3518,8.07037,7.39784,13.126,0.998814,0.0384872,18.2023,9.03652,207.818,194.643,4.08,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,2,20,4.4,5,0.916667,80,0.93879,0.615893,186.212,20.23,0.479614,9.26527,40.7672,8.15344,7.47398,10.9945,0.98859,0.0382891,17.7726,8.25269,207.838,195.116,4.08,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,2,21,2.95055,5,0.916667,80,0.915076,0.615817,186.189,20.23,0.458703,13.2144,38.9898,7.79795,7.14812,21.3892,0.951637,0.0407403,20.0174,12.5676,207.814,190.165,4.1,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,2,22,2.95055,5,0.683333,80,0.907454,0.615607,186.125,20.23,0.527687,15.2017,44.8534,8.97068,6.12997,32.5634,0.919915,0.0535425,16.93,13.4553,207.962,188.716,4.08,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,2,23,2.95055,5,0.916667,66,0.920227,0.615857,186.201,20.23,0.458986,13.2225,39.0138,7.80277,7.15254,21.4288,0.96644,0.0419566,20.0782,16.8837,207.896,191.312,4.08,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,2,24,2.95055,9.66667,0.916667,80,0.898586,0.616088,186.27,20.23,0.692447,19.9481,58.858,6.08876,5.58136,73.5799,0.909949,0.0634249,23.262,13.6665,208.02,186.924,4.08,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,2,25,3.96555,5,0.916667,80,0.936602,0.61586,186.202,20.23,0.474728,10.1756,40.3518,8.07037,7.39784,13.126,0.998814,0.0384872,18.2023,9.03652,207.818,194.643,4.08,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,2,26,1.93555,5,0.916667,80,0.93045,0.616448,186.379,20.23,0.430058,18.886,36.555,7.31099,6.70174,40.9617,0.972563,0.0503626,27.8883,22.8466,208.103,193.629,4.08,True,True,0.0186636,0.792619,185.655,0.0382891
