strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
heuristic,5,0,0,3.83451,15.7725,0.59355,51.4321,0.718032,0.614048,185.654,20.23,1.10449,24.4833,93.8816,5.95222,3.53294,176.796,0.712313,0.161501,64.5411,7.28708,208.112,149.431,4.06,True,True,0.0214354,0.718032,185.654,0.161501
heuristic,5,0,1,4.4,15.7725,0.59355,51.4321,0.734898,0.614664,185.84,20.23,1.11419,21.5241,94.7061,6.00449,3.56397,137.841,0.727254,0.157209,50.3473,6.22981,208.069,152.909,4.06,True,True,0.022112,0.718032,185.654,0.157209
heuristic,5,0,2,4.4,15.7725,0.59355,65.4321,0.759965,0.615027,185.95,20.23,1.11284,21.4981,94.5916,5.99723,3.55966,137.342,0.750546,0.15222,47.6418,5.6432,208.038,158.101,4.06,True,True,0.0227735,0.718032,185.654,0.15222
heuristic,5,0,3,4.4,15.7725,0.826884,65.4321,0.821092,0.615564,186.112,20.23,1.00608,19.4357,85.5171,5.42189,4.48328,101.485,0.812825,0.0960234,29.1656,6.63713,208.002,170.789,4.08,True,True,0.0267884,0.718032,185.654,0.0960234
heuristic,5,0,4,4.4,18.3333,0.826884,65.4321,0.799601,0.615432,186.072,20.23,1.08615,20.9824,92.3224,5.03577,4.164,127.693,0.790626,0.11106,35.4458,4.94633,208.011,166.326,4.06,True,True,0.0276729,0.718032,185.654,0.0960234
heuristic,5,0,5,4.4,11.1059,0.826884,65.4321,0.858999,0.6158,186.183,20.23,0.824361,15.9251,70.0706,6.30933,5.21708,55.8281,0.85384,0.072146,19.2137,9.76637,207.999,178.671,4.08,True,True,0.0284737,0.718032,185.654,0.072146
heuristic,5,0,6,4.4,11.1059,0.826884,79.4321,0.876907,0.615885,186.209,20.23,0.823758,15.9135,70.0194,6.30472,5.21327,55.7058,0.869485,0.0683874,16.6333,8.74964,207.969,182.369,4.08,True,True,0.0285325,0.718032,185.654,0.0683874
heuristic,5,0,7,4.4,11.1059,0.916667,79.4321,0.885071,0.615834,186.194,20.23,0.785966,15.1834,66.8071,6.01547,5.51418,48.3852,0.878799,0.0616713,15.8521,8.739,207.972,184.07,4.08,True,True,0.0285826,0.718032,185.654,0.0616713
heuristic,5,0,8,3.385,11.1059,0.916667,79.4321,0.891275,0.61602,186.25,20.23,0.765174,19.2141,65.0398,5.85634,5.36831,75.4343,0.89495,0.0672765,21.5197,11.7894,207.997,185.383,4.08,True,True,0.0285826,0.718032,185.654,0.0616713
heuristic,5,1,9,4.4,15.7725,0.916667,79.4321,0.855695,0.615745,186.167,20.23,0.961401,18.5725,81.7191,5.1811,4.74934,88.5555,0.846846,0.0818181,22.6975,7.78012,207.963,177.953,4.08,True,True,0.0286296,0.718032,185.654,0.0616713
heuristic,5,1,10,4.4,6.43921,0.916667,79.4321,0.93075,0.615927,186.222,20.23,0.563429,10.8844,47.8915,7.43747,6.81769,17.8246,0.951184,0.0438799,17.3579,8.44288,207.884,193.488,4.08,True,True,0.0286296,0.718032,185.654,0.0438799
heuristic,5,1,11,4.4,6.43921,0.916667,80,0.930657,0.615928,186.222,20.23,0.563417,10.8842,47.8905,7.43732,6.81754,17.8234,0.951228,0.0438058,17.3307,8.35441,207.884,193.468,4.08,True,True,0.0286296,0.718032,185.654,0.0438058
heuristic,5,1,12,4.39761,13.6983,0.40634,57.3979,0.686966,0.613524,185.495,20.23,1.12598,21.7637,95.7081,6.98688,2.83905,142.417,0.680749,0.237304,72.3609,7.7213,208.121,142.972,4.06,False,True,0.0286296,0.718032,185.654,0.0438058
heuristic,5,1,13,4.39761,13.6983,0.639673,57.3979,0.787865,0.615227,186.01,20.23,1.0279,19.8679,87.3713,6.37828,4.08001,108.348,0.780298,0.119323,36.3853,5.27076,208.025,163.896,4.06,True,True,0.0290157,0.718032,185.654,0.0438058
heuristic,5,1,14,4.39761,13.6983,0.639673,71.3979,0.810672,0.615551,186.108,20.23,1.02665,19.8438,87.2651,6.37053,4.07506,107.954,0.801158,0.114778,33.8054,4.76955,207.991,168.613,4.08,True,True,0.0290157,0.718032,185.654,0.0438058
heuristic,5,1,15,4.39761,13.6983,0.639673,43.3979,0.774713,0.615027,185.95,20.23,1.02878,19.8849,87.4461,6.38374,4.08351,108.627,0.765824,0.124066,38.4912,5.93546,208.048,161.178,4.06,True,True,0.0293859,0.718032,185.654,0.0438058
heuristic,5,1,16,4.4,13.6983,0.639673,57.3979,0.787931,0.615227,186.01,20.23,1.02794,19.8579,87.3746,6.37852,4.08017,108.243,0.78036,0.119294,36.3451,5.26916,208.025,163.909,4.06,True,True,0.0293863,0.718032,185.654,0.0438058
heuristic,5,1,17,4.4,18.3333,0.639673,57.3979,0.732034,0.614618,185.826,20.23,1.16172,22.4423,98.7461,5.38615,3.44538,156.245,0.723405,0.164526,53.9048,6.30194,208.07,152.314,4.06,True,True,0.0293863,0.718032,185.654,0.0438058
